issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
ipython/ipython#10495,6,42,10,1,0,0.00010311404413281089,0,2,0,3,1,0
ipython/ipython#10498,4,53,4,5,0,0.00010308215647871353,0,1,0,1,0,0
ipython/ipython#1049,11,55,3,3,1,0.4762826718296225,0.15719762983617985,76,4,500,16,0
ipython/ipython#104,7,90,5,0,1,1.0,0,100,1,100,1,0
ipython/ipython#10502,4,10,1,1,0,0.34738252267106345,0.11723862330785753,981,124,3435,556,1
ipython/ipython#10503,8,7,0,2,0,0.3474497681607419,0.11723862330785753,982,124,3436,556,0
ipython/ipython#10506,4,26,3,0,0,0.3477544293366296,0.11723276723276724,984,125,3440,557,0
ipython/ipython#1050,3,52,3,0,0,0.02804642166344294,0.009056078021595262,28,1,34,1,0
ipython/ipython#10516,7,150,8,2,2,0.00072038695070495,0,3,2,8,3,1
ipython/ipython#1051,5,71,3,0,0,0.002898550724637681,0,3,0,3,0,0
ipython/ipython#10521,8,164,25,0,0,0.00010289124395513942,0,1,0,1,0,0
ipython/ipython#10522,6,142,27,3,0,0.00020576131687242798,0.0,1,0,2,0,0
ipython/ipython#10525,3,134,21,0,1,0.00010284891494394734,0,1,0,1,0,0
ipython/ipython#10526,5,21,2,1,0,0.3485191279308926,0.11750611491039785,993,126,3453,558,1
ipython/ipython#10531,3,79,5,0,0,0.0003083564600678384,9.98003992015968e-05,2,0,3,0,0
ipython/ipython#10534,7,3,1,1,0,0.4219071105630908,0.15647921760391198,964,96,4194,563,0
ipython/ipython#10535,5,20,0,0,0,0.0004109729785266619,0.0,3,1,6,2,0
ipython/ipython#1054,4,981,89,0,2,0.0009633911368015414,0,1,0,1,0,0
ipython/ipython#10551,2,5,0,0,0,0.34926659144527644,0.11778486691257103,997,128,3469,560,0
ipython/ipython#10553,2,65,1,0,0,0.00010255358424776946,0,1,0,1,0,0
ipython/ipython#1055,3,41,1,0,0,0.02021174205967276,0.02353755624783662,16,0,21,0,0
ipython/ipython#10560,4,657,113,0,0,0.00010249051962693452,0,1,0,1,0,0
ipython/ipython#10565,5,73,11,0,0,0.0001024380249948781,0,1,0,1,0,0
ipython/ipython#10568,4,51,5,0,0,0.00010241704219582139,0,1,0,1,0,0
ipython/ipython#10572,5,8,0,0,0,0.0068591318591318595,0.004181184668989547,53,1,71,4,0
ipython/ipython#10576,4,109,2,0,0,0.00010234367004400778,0,1,0,1,0,0
ipython/ipython#1057,8,174,4,1,2,0.47742555235350626,0.1606772633033863,78,4,505,16,0
ipython/ipython#10584,4,255,33,0,0,0.0003069995906672124,0,2,0,3,1,0
ipython/ipython#10586,4,166,0,0,1,0.3497390770490126,0.11813884050758895,999,128,3483,561,0
ipython/ipython#1058,9,73,3,1,1,0.4779270633397313,0.161090031045188,79,4,506,16,0
ipython/ipython#10595,6,19,1,0,0,0.3502351257411572,0.11822929619497638,1006,129,3491,562,0
ipython/ipython#10597,6,38,2,2,0,0.06510629599345871,0.033172526980653504,257,28,730,104,0
ipython/ipython#105,4,103,4,0,0,1.0,0,101,1,101,1,0
ipython/ipython#10603,2,50,2,0,1,0.3509040760036776,0.11847469424281595,1012,129,3500,562,0
ipython/ipython#1060,7,113,4,0,2,0.48563218390804597,0.162534435261708,81,4,515,16,0
ipython/ipython#10615,7,53,10,0,0,0.0001020512297173181,0.0,1,0,1,0,0
ipython/ipython#10616,6,114,12,1,0,0.06510204081632653,0.03313956377006012,258,28,731,104,0
ipython/ipython#10617,5,10,4,1,0,0.35159677583920007,0.11884533214090526,1017,130,3511,565,0
ipython/ipython#1061,4,34,2,0,0,0.003827751196172249,0,4,0,4,0,0
ipython/ipython#10626,11,303,32,0,0,0.00010193679918450561,0,1,0,1,0,0
ipython/ipython#10627,4,58,15,1,0,0.0002038528182652125,0,2,0,2,0,0
ipython/ipython#10628,2,19,0,0,0,0.35191602119853244,0.11899086213746524,1022,130,3518,565,0
ipython/ipython#10629,5,378,47,0,0,0.0005095281769081831,0,4,1,8,2,0
ipython/ipython#1062,5,28,10,0,0,0.028680688336520075,0.00034423407917383823,27,0,30,1,0
ipython/ipython#10631,4,91,10,0,0,0.00010188487009679063,0,1,0,1,0,0
ipython/ipython#10636,9,164,15,0,0,0.0004074564530915758,4.963764519011218e-05,3,0,4,0,0
ipython/ipython#10639,1,0,0,0,0,0.00010183299389002037,0,1,0,1,0,0
ipython/ipython#1063,8,164,12,0,0,0.029608404966571154,0.00034423407917383823,28,0,31,1,0
ipython/ipython#10641,12,150,9,1,0,0.0007126858073712074,0.0001984717673910886,5,0,7,0,0
ipython/ipython#10643,9,93,11,0,0,0.0012216227221826326,0.0002976633427593392,174,13,196,19,1
ipython/ipython#10646,5,30,5,0,0,0.0001017708121310808,0,1,0,1,0,0
ipython/ipython#10656,3,178,33,0,0,0.0001017087062652563,0,1,1,1,1,1
ipython/ipython#10657,5,77,14,0,0,0.00010169836265636123,0,16,5,20,6,1
ipython/ipython#10661,7,87,14,4,1,0.0021354484441732766,0.00014874312063067083,17,7,23,10,1
ipython/ipython#10664,3,33,1,0,0,0.0009150061000406669,0.00039660899310891873,7,0,9,0,0
ipython/ipython#10665,2,42,1,0,0,0.00010165700925078785,0,1,0,1,0,0
ipython/ipython#10666,13,91,25,0,0,0.00010164667615368977,0.0,1,0,1,0,0
ipython/ipython#1066,8,58,1,0,0,0.002857142857142857,0.0,3,0,3,0,0
ipython/ipython#10672,7,43,13,0,0,0.0001016053647632595,0,1,0,1,0,0
ipython/ipython#10674,1,3,0,0,0,0.000203190084323885,0,2,1,2,1,0
ipython/ipython#10678,3,33,14,0,0,0.00010156408693885842,0,1,0,1,0,0
ipython/ipython#10679,4,46,1,0,0,0.0002031075454453133,0,2,0,2,0,0
ipython/ipython#1067,5,16,5,0,0,0.4300666032350143,0.1732740943267259,150,5,469,12,0
ipython/ipython#10681,6,29,1,0,0,0.00010154346060113728,0,1,0,1,0,0
ipython/ipython#10682,7,36,6,0,0,0.0001015331505736623,0,1,0,1,0,0
ipython/ipython#10684,6,404,55,0,0,0.00010151253679829459,0,1,0,1,0,0
ipython/ipython#10685,7,1262,91,2,1,0.00010150223304912708,0,1,0,1,0,0
