issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
pandas-dev/pandas#866,4,47,9,1,0,0.06697459584295612,0.12275449101796407,58,1,59,2,1
pandas-dev/pandas#8670,7,170,36,0,0,0.001992265322864174,0.001037344398340249,21,1,23,2,0
pandas-dev/pandas#8673,7,107,8,0,0,0.00011715089034676664,0,1,0,1,0,0
pandas-dev/pandas#8674,10,107,10,0,0,0.000937097340986295,0,9,0,9,0,0
pandas-dev/pandas#8677,10,23,0,2,0,0.000234192037470726,9.420631182289213e-05,2,0,2,0,0
pandas-dev/pandas#8678,3,4,1,0,0,0.02400187331694181,0.02468205369759774,203,40,219,49,0
pandas-dev/pandas#8679,5,102,16,0,1,0.00011706860220088972,0,24,4,45,10,0
pandas-dev/pandas#867,6,0,0,0,0,0.6055363321799307,0.7854291417165669,481,7,532,11,0
pandas-dev/pandas#8681,4,19,4,0,0,0.00011704119850187266,0,1,0,1,0,0
pandas-dev/pandas#8683,4,386,61,0,0,0.0016381933068102036,9.417969485778867e-05,47,5,51,7,0
pandas-dev/pandas#8684,6,217,54,0,0,0.001755001755001755,9.417969485778867e-05,48,5,52,7,0
pandas-dev/pandas#8685,7,371,51,0,0,0.00035095928872250817,0,10,2,16,4,0
pandas-dev/pandas#8686,6,44,0,0,0,0.0004678909814013335,0.0,6,0,8,1,0
pandas-dev/pandas#8688,8,45,2,0,0,0.008537013214828675,0.001977587343441002,123,6,136,7,0
pandas-dev/pandas#8689,6,25,0,0,0,0.00035079513564078576,0.0,4,0,4,0,0
pandas-dev/pandas#868,5,34,1,0,0,0.002304147465437788,0,2,0,2,0,0
pandas-dev/pandas#8692,8,196,12,2,0,0.0001168907071887785,0,1,1,1,1,1
pandas-dev/pandas#8694,8,127,1,0,0,0.15706439172607223,0.2579309046408736,1233,172,1358,210,0
pandas-dev/pandas#8696,6,13,1,0,0,0.15726136230868093,0.25814041031432333,1235,172,1360,210,0
pandas-dev/pandas#8697,9,78,13,0,1,0.0007009345794392523,0,6,0,6,0,0
pandas-dev/pandas#8698,6,45,1,0,0,0.1573414320756921,0.25821021925284654,1236,172,1361,210,0
pandas-dev/pandas#869,8,0,0,0,0,0.6052934407364787,0.78269517652909,482,7,533,11,0
pandas-dev/pandas#86,6,16,0,0,0,0.6627906976744186,0.9907834101382489,51,0,58,0,0
pandas-dev/pandas#8703,8,86,7,0,0,0.00011674060238150829,0.0,1,0,1,0,0
pandas-dev/pandas#8704,6,148,12,0,0,0.0002334539512081242,0,5,2,5,2,0
pandas-dev/pandas#8708,8,22,1,1,0,0.005716952514292381,0.0026328161730136343,54,18,55,18,0
pandas-dev/pandas#8709,6,12,0,1,0,0.1577228184787681,0.25858015984955335,1241,172,1366,210,0
pandas-dev/pandas#870,3,285,31,0,0,0.0011494252873563218,0,1,0,1,0,0
pandas-dev/pandas#8710,10,183,11,0,0,0.00046658112679342123,0,4,1,4,1,0
pandas-dev/pandas#8711,5,24,0,1,0,0.15780265920223932,0.25858015984955335,1242,173,1367,211,1
pandas-dev/pandas#8713,3,17,4,0,0,0.0005830903790087463,0,5,1,5,1,0
pandas-dev/pandas#8716,7,23,2,0,0,0.0058288645371881555,0.002631578947368421,56,18,57,18,0
pandas-dev/pandas#871,7,347,24,0,0,0.011481056257175661,0.0019880715705765406,10,0,10,0,0
pandas-dev/pandas#8720,9,54,2,0,0,0.02423959911432234,0.02489899464436719,206,41,222,50,0
pandas-dev/pandas#8722,8,46,3,0,0,0.0010485844110450892,9.394081728511038e-05,11,1,12,1,0
pandas-dev/pandas#8725,5,91,1,0,0,0.1580663948747816,0.2590401051939514,1245,173,1371,212,0
pandas-dev/pandas#8727,6,32,2,0,0,0.0001164551065564225,0,1,0,1,0,0
pandas-dev/pandas#8729,5,53,10,0,0,0.00011642798928862498,0,1,0,1,0,0
pandas-dev/pandas#872,6,29,4,0,0,0.040137614678899085,0.012922465208747515,35,1,35,1,0
pandas-dev/pandas#8730,6,104,10,1,0,0.0008149010477299185,9.388789784996713e-05,7,0,7,0,0
pandas-dev/pandas#8731,8,189,34,1,0,0.15818880223489698,0.2591305980659093,1247,173,1373,212,0
pandas-dev/pandas#8732,7,60,4,0,0,0.15828677839851024,0.2591305980659093,1248,173,1374,212,0
pandas-dev/pandas#8733,7,28,4,0,0,0.00011637379262190155,0,1,0,1,0,0
pandas-dev/pandas#8734,3,51,1,0,0,0.00023272050267628578,0,2,0,2,0,0
pandas-dev/pandas#8735,8,144,23,0,0,0.0020942408376963353,0.0010327668763496385,22,1,24,2,0
pandas-dev/pandas#8736,6,16,0,1,1,0.15832945556072592,0.259200150206534,1249,173,1375,212,0
pandas-dev/pandas#8737,5,19,0,0,0,0.00011631964638827499,0.0,40,10,69,22,0
pandas-dev/pandas#8738,7,46,5,0,0,0.00209351011863224,0.0004693073024216257,20,1,20,1,0
pandas-dev/pandas#873,8,98,1,0,0,0.001145475372279496,0,1,0,1,0,0
pandas-dev/pandas#8740,7,52,3,0,0,0.0034883720930232558,0.0014077897700610043,37,7,45,13,0
pandas-dev/pandas#8744,7,51,2,0,0,0.00011622501162250116,0,1,0,1,0,0
pandas-dev/pandas#8748,10,270,12,1,0,0.00023239600278875203,0,2,0,2,0,0
pandas-dev/pandas#8749,5,21,0,0,0,0.00011618450098756825,0,1,0,1,0,0
pandas-dev/pandas#874,4,8,0,0,0,0.005720823798627002,0.002477700693756194,5,0,5,0,0
pandas-dev/pandas#8751,5,24,1,0,0,0.00023234200743494423,0.0,41,10,70,22,0
pandas-dev/pandas#8754,6,50,0,0,0,0.02438741145047033,0.025306964101602776,209,42,225,51,0
pandas-dev/pandas#8757,7,253,35,0,0,0.00011609008590666357,0.0,1,0,1,0,0
pandas-dev/pandas#875,5,5,0,0,0,0.006857142857142857,0.002477700693756194,6,0,6,0,0
pandas-dev/pandas#8760,5,25,8,0,0,0.003597539747011721,0.001405283867341203,38,7,46,13,0
pandas-dev/pandas#8761,7,32,3,0,1,0.1581573450916686,0.2593911007025761,1251,173,1377,212,0
pandas-dev/pandas#8765,6,57,6,0,0,0.0020879248347059507,0.001778526631096134,18,0,18,0,0
pandas-dev/pandas#8768,4,125,15,1,1,0.15816326530612246,0.2595469861475103,1252,173,1378,212,0
pandas-dev/pandas#876,5,73,1,0,0,0.003424657534246575,0.0,3,0,3,0,0
pandas-dev/pandas#8770,10,96,10,1,0,0.0004637143519591931,0,4,1,4,1,1
pandas-dev/pandas#8771,5,34,8,0,0,0.0001159151501101194,0.0,1,0,1,0,0
pandas-dev/pandas#8772,5,95,12,0,0,0.0002318034306907742,0.0,2,0,2,0,0
pandas-dev/pandas#8773,3,40,5,0,0,0.00011588828369451848,0.0,1,0,1,0,0
pandas-dev/pandas#8774,5,149,6,0,0,0.0003476245654692932,0.0,3,0,3,0,0
pandas-dev/pandas#8775,7,66,5,3,3,0.0013903371567605145,0,12,1,12,1,1
pandas-dev/pandas#8777,3,61,2,0,0,0.00034754402224281743,0,5,0,5,0,0
pandas-dev/pandas#8778,4,154,17,0,0,0.00011583458820803892,0,1,0,1,0,0
pandas-dev/pandas#8779,10,98,15,0,0,0.00011582117211026175,0,1,0,1,0,0
pandas-dev/pandas#877,5,6,0,0,0,0.002280501710376283,0.0004945598417408506,2,0,2,0,0
