issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
apache/incubator-mxnet#10389,6,26,5,0,0,0.27733095025320226,0.07382019509622989,342,30,2795,602,0
apache/incubator-mxnet#10393,3,144,8,0,0,9.925558312655087e-05,0,1,0,1,0,0
apache/incubator-mxnet#10395,3,7,3,0,0,0.0009924573243350536,0.00039541320680110717,9,0,10,0,0
apache/incubator-mxnet#10397,5,54,2,0,0,9.922603691208574e-05,0.0,1,0,1,0,0
apache/incubator-mxnet#10398,8,20,0,0,0,0.0026788371862287927,0.0007908264136022143,14,1,27,3,0
apache/incubator-mxnet#10399,5,381,19,1,0,0.00029761904761904765,0.00013180440226703572,2,0,3,0,0
apache/incubator-mxnet#10401,6,58,0,0,0,9.918666931164451e-05,0,1,0,1,0,0
apache/incubator-mxnet#10402,11,14,2,0,0,0.0004958841614598829,0,7,1,9,1,0
apache/incubator-mxnet#10403,3,403,27,0,1,0.011305037683458944,0.004084859665305047,55,3,119,6,0
apache/incubator-mxnet#10406,7,679,103,0,0,0.011400812927530484,0.004084859665305047,56,3,120,6,0
apache/incubator-mxnet#10409,5,10,1,0,1,0.05926660059464817,0.07191780821917808,189,24,598,159,0
apache/incubator-mxnet#1040,2,24,2,0,0,0.0009633911368015414,0,4,0,4,0,0
apache/incubator-mxnet#10414,4,19,0,0,1,0.0043585933630510155,0.0006585012511523771,17,0,45,3,0
apache/incubator-mxnet#10416,5,371,34,0,0,0.0002971179558284639,0,3,1,3,1,0
apache/incubator-mxnet#10419,4,150,5,0,0,9.900990099009902e-05,0,1,0,1,0,0
apache/incubator-mxnet#10421,3,154,11,0,0,0.0455355375173233,0.011848341232227487,175,21,460,62,0
apache/incubator-mxnet#1042,5,20,1,0,0,0.0009615384615384616,0,1,1,1,1,1
apache/incubator-mxnet#10431,7,134,8,0,0,0.011669303797468354,0.004337539432176656,58,3,123,6,0
apache/incubator-mxnet#10432,9,34,1,0,0,0.009393849500642737,0.002234196346431857,21,2,95,5,0
apache/incubator-mxnet#10436,8,276,4,0,0,0.00019768706138183255,0.0,2,1,2,1,0
