issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
astropy/astropy#3203,5,251,38,0,2,0.6275818239593264,0.1782485145957117,656,216,2090,737,1
astropy/astropy#3205,8,149,1,0,0,0.4995236583042236,0.11535812672176309,228,74,1588,550,0
astropy/astropy#3212,6,23,4,0,0,0.0012674271229404308,0,1,0,4,1,0
astropy/astropy#3218,5,485,110,0,1,0.06295476115153432,0.010159651669085631,97,28,207,72,1
astropy/astropy#3219,4,32,5,2,1,0.14168247944339027,0.034144259496372176,161,97,473,255,1
astropy/astropy#3221,7,84,13,0,0,0.0003160556257901391,0,1,0,1,0,0
astropy/astropy#3226,6,15,4,1,0,0.1426317450299779,0.0343037112700034,164,100,477,259,1
astropy/astropy#3227,7,20,3,0,1,0.023974763406940065,0.003573859768550034,20,7,81,38,0
astropy/astropy#3228,5,87,4,0,0,0.5004730368968779,0.11429299796057105,230,75,1602,556,0
astropy/astropy#3232,3,55,1,0,0,0.3937007874015748,0.14360934182590235,715,129,2840,562,1
astropy/astropy#3233,6,33,2,0,0,0.3938916876574307,0.14358495372335908,716,129,2841,562,0
astropy/astropy#3236,5,20,2,1,0,0.6266121421830765,0.17955239064089523,659,217,2107,744,1
astropy/astropy#3237,4,126,18,0,0,0.00031446540880503143,0,1,0,1,0,0
astropy/astropy#3240,6,27,3,0,0,0.034872761545711596,0.01784807985112502,54,20,120,60,1
astropy/astropy#3241,3,5155,567,1,1,0.017587939698492462,0.0075251543079394604,39,18,59,29,1
astropy/astropy#3242,6,67,10,1,0,0.09544740973312402,0.009631632308212235,166,63,346,167,1
astropy/astropy#3244,5,14,0,0,2,0.6256667712582366,0.17888711170973987,660,217,2109,745,0
astropy/astropy#3245,3,37,3,1,2,0.6264115432873275,0.17913584398117013,661,217,2112,745,0
astropy/astropy#3247,8,22,1,0,0,0.03542319749216301,0.01814973531635997,55,20,122,61,0
astropy/astropy#324,8,317,26,1,1,0.02786377708978328,0.0006397952655150352,15,0,18,0,0
astropy/astropy#3251,4,62,2,1,0,0.04602379461490294,0.018765183882047416,61,28,147,80,1
astropy/astropy#3267,6,76,12,0,2,0.014018691588785047,0.00872165462247695,39,15,48,22,0
astropy/astropy#3270,2,43,4,0,0,0.0003112356053532524,0,1,0,1,0,0
astropy/astropy#3274,4,183,29,0,0,0.00031084861672365556,0,1,0,1,0,0
astropy/astropy#3275,7,59,2,0,0,0.1432566811684276,0.03387016436991532,166,101,486,265,0
astropy/astropy#3276,3,29,7,0,2,0.6250388319353837,0.1777058432934927,666,218,2127,749,0
astropy/astropy#3278,4,212,9,0,0,0.0443961502638932,0.020252324037184594,91,28,167,63,0
astropy/astropy#3280,8,57,14,0,2,0.005274588892336333,0.0015766326445938097,10,2,18,6,0
astropy/astropy#3281,5,396,77,0,0,0.0006203473945409429,0.0,2,0,2,0,0
astropy/astropy#3282,6,28,2,0,0,0.000310077519379845,0,1,0,1,0,0
astropy/astropy#3289,4,10,0,1,0,0.025371287128712873,0.0036429872495446266,21,8,87,42,1
astropy/astropy#328,4,77,2,0,0,0.1529051987767584,0.11013215859030837,27,7,52,17,0
astropy/astropy#3298,5,106,0,0,1,0.035482875655661834,0.01800611216651524,57,21,124,62,0
astropy/astropy#329,6,43,5,0,0,0.15548780487804878,0.11013215859030837,28,7,53,17,0
