issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
nltk/nltk#2591,2,22,3,0,0,0.0004161464835622139,0,1,0,1,0,0
nltk/nltk#2594,6,42,4,0,0,0.00041597337770382697,0.0,3,0,3,0,0
nltk/nltk#2596,6,41,4,0,0,0.0008312551953449709,0.0,4,0,4,0,0
nltk/nltk#2598,4,28,2,0,0,0.0004152823920265781,0,1,0,1,0,0
nltk/nltk#2599,10,33,5,0,0,0.00041511000415110004,0,1,0,1,0,0
nltk/nltk#259,3,76,4,0,0,0.08494208494208494,0.03850931677018633,17,0,23,0,0
nltk/nltk#25,2,304,7,0,0,0.12,0.014059753954305799,2,0,3,0,0
nltk/nltk#2601,6,48,2,0,0,0.002903359601824969,0.0012634238787113076,4,0,7,0,0
nltk/nltk#2602,8,235,12,0,0,0.00041459369817578774,0,1,0,1,0,0
nltk/nltk#2607,7,32,0,0,0,0.0004137360364087712,0,1,0,1,0,0
nltk/nltk#2611,3,664,68,0,7,0.00041322314049586776,0,1,0,1,0,0
nltk/nltk#2613,4,28,5,0,0,0.00041288191577208916,0,1,0,1,0,0
nltk/nltk#2614,4,133,2,0,0,0.0004127115146512588,0,1,0,2,0,0
nltk/nltk#2616,6,197,23,0,0,0.0004123711340206186,0,1,0,1,0,0
nltk/nltk#2618,6,36,3,0,0,0.00041203131437989287,0.0,1,0,1,0,0
nltk/nltk#261,6,81,4,0,0,0.0038314176245210726,0,1,0,1,0,0
nltk/nltk#2622,5,43,3,0,0,0.00041135335252982314,0,1,0,1,0,0
nltk/nltk#2623,4,42,5,0,0,0.00041118421052631577,0,1,0,1,0,0
nltk/nltk#2624,10,426,21,0,0,0.0004110152075626798,0,4,0,7,1,0
nltk/nltk#2627,7,66,4,0,0,0.0008210180623973727,0,1,0,2,0,0
nltk/nltk#262,5,101,18,0,0,0.003816793893129771,0,1,0,1,0,0
nltk/nltk#2631,6,51,9,3,2,0.002870028700287003,0.0011002829298962591,6,1,7,1,1
nltk/nltk#2633,5,58,6,0,0,0.00040966816878328555,0,1,0,1,0,0
nltk/nltk#2636,4,23,3,0,0,0.00040933278755628325,0,1,0,1,0,0
nltk/nltk#2638,3,14,1,0,0,0.0004091653027823241,0,1,0,1,0,0
nltk/nltk#2639,7,114,10,0,0,0.00040899795501022495,0,1,0,1,0,0
nltk/nltk#2642,4,13,2,0,0,0.0004084967320261438,0,4,0,4,0,0
nltk/nltk#2647,5,7817,2032,0,49,0.0004078303425774878,0,1,0,1,0,0
nltk/nltk#2648,5,30,0,0,0,0.00040766408479412964,0,3,0,4,0,0
nltk/nltk#2651,8,60,0,0,0,0.0012214983713355048,0.0,3,0,3,0,0
nltk/nltk#2656,2,65,14,0,0,0.0004065040650406504,0,2,0,2,0,0
nltk/nltk#2658,5,34,2,0,0,0.00040617384240454913,0,6,2,9,3,0
nltk/nltk#265,4,41,1,1,0,0.1169811320754717,0.13076923076923078,18,0,32,0,0
nltk/nltk#2662,3,50,2,0,0,0.00040567951318458417,0,1,0,1,0,0
nltk/nltk#2663,5,59,6,0,0,0.00040551500405515005,0,6,3,21,9,0
nltk/nltk#2664,5,0,0,0,0,0.00040535062829347385,0,1,0,1,0,0
nltk/nltk#2669,6,23,1,0,0,0.0004050222762251924,0,1,0,1,0,0
nltk/nltk#266,5,236,10,0,0,0.0037593984962406013,0,1,0,1,0,0
nltk/nltk#2670,12,0,0,0,0,0.0004048582995951417,0,1,0,1,0,0
nltk/nltk#2671,6,73,10,0,0,0.0004046944556859571,0,1,0,1,0,0
nltk/nltk#2672,3,3,0,2,0,0.0008090614886731392,0.0,1,0,2,0,0
nltk/nltk#2675,2,26,3,0,0,0.00040404040404040404,0,1,0,1,0,0
nltk/nltk#2676,4,50,4,0,0,0.0004038772213247173,0.0,1,0,1,0,0
nltk/nltk#2677,6,40,3,0,0,0.0004037141703673799,0,8,0,11,0,0
nltk/nltk#267,5,143,6,0,0,0.06367041198501873,0.060240963855421686,17,0,17,0,0
nltk/nltk#2682,6,1117,180,32,1,0.00040290088638195,0,1,0,1,0,0
nltk/nltk#2684,6,34,1,0,0,0.004025764895330112,0.0006257822277847309,6,0,10,0,0
nltk/nltk#2686,5,177,26,0,0,0.004827031375703942,0.0006257822277847309,8,0,12,0,0
nltk/nltk#2688,5,0,0,0,0,0.00040192926045016077,0,1,0,1,0,0
nltk/nltk#2689,2,364,84,0,0,0.00562474889513861,0.00109460516028147,10,0,14,0,0
nltk/nltk#268,4,28,1,0,0,0.0037313432835820895,0,1,0,1,0,0
nltk/nltk#2690,4,44,12,0,0,0.00040160642570281126,0,4,1,5,1,0
